"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00048758","1955-08","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","4.4","0","2.7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","","","19550826",",,0","19550831","+,,0","19550831","+,,0","","","19550831","+,,0","19550803",",,0","1.7",",0,26,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","30.0",",0,03,","192.5",",,,0","198.3","0","62.8",",0","","","","","0.0",",,,0","0",",,,0","16.40",",0","26.69",",,,0","6.10",",,,0","522",",,,0"
"USC00048758","1955-09","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","6.4","0","2.0",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","14",",0","0",",0","","","19550925",",,0","19550930","+,,0","19550930","+,,0","","","19550915",",,0","19550902",",,0","-2.2",",0,25,","0",",,0,30,+","0",",,0,30,+","5.1",",,0,15,","30.6",",0,02,","88.2",",,,0","383.7","0","185.4",",0","","","","","10.0",",,,0","0",",,,0","12.22",",0","20.93",",,,0","3.51",",,,0","630","1,,,0"
"USC00048758","1955-10","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","6.4","0","0.0",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","0",",0","0",",0","","","19551027",",,0","19551031","+,,0","19551031","+,,0","","","19551026","+,,0","19551014","+,,0","-4.4",",0,27,","0",",,0,31,+","0",",,0,31,+","4.6",",,0,26,+","20.0",",0,14,+","40.6",",,,0","703.8","0","320.1",",0","","","","","11.0",",,,0","0",",,,0","8.01",",0","15.66",",,,0","0.35",",,,0","711",",,,0"
"USC00048758","1955-11","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","6.4","0","0.0",",0","13",",0","5",",0","1",",0","","","6",",0","0",",0","26",",0","4",",0","0",",0","0",",0","","","19551115",",,0","","","19551117",",,0","","","19551121",",,0","19551104",",,0","-12.2",",0,15,","","","330",",,0,17,","30.7",",,0,21,","16.1",",0,04,","","","1207.3","0","503.5",",0","","","","","79.4",",,,0","838",",,,0","1.55",",0","7.11",",,,0","-4.01",",,,0","2249",",,,0"
"USC00048758","1955-12","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","6.4","0","0.0",",0","20",",0","16",",0","7",",0","29","2,0","11",",0","0",",0","28",",0","7",",0","0",",0","0",",0","","","19551230",",,0","19551228",",2,0","19551224",",,0","","","19551223",",,0","19551215",",,0","-14.4",",0,30,","762","2,,0,28,","711",",,0,24,","128.0",",,0,23,","8.3",",0,15,","","","1797.1","0","589.8",",0","","","","","578.2",",,,0","1751",",,,0","-0.69",",0","3.13",",,,0","-4.51",",,,0","2520",",,,0"
"USC00048758","1956-01","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","0","0.0",",0","20",",0","14",",0","5",",0","31",",0","11",",0","0",",0","26",",0","7",",0","0",",0","0",",0","","","19560129",",,0","19560127",",,0","19560127",",,0","","","19560105",",,0","19560104",",,0","-17.2",",0,29,","1524",",,0,27,","610",",,0,27,","93.7",",,0,05,","8.3",",0,04,","","","2399.1","0","602.0",",0","","","","","328.4",",,,0","1842",",,,0","-1.09",",0","3.04",",,,0","-5.21",",,,0","1765","1,,,0"
"USC00048758","1956-02","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","0","0.0",",0","8",",0","6",",0","2",",0","29",",0","7",",0","2",",0","29",",0","13",",0","0",",0","0",",0","","","19560216",",,0","19560226",",,0","19560220",",,0","","","19560223",",,0","19560213",",,0","-19.4",",0,16,","2007",",,0,26,","559",",,0,20,","37.8",",,0,23,","7.2",",0,13,","","","3058.9","0","659.8",",0","","","","","108.5",",,,0","1664",",,,0","-4.42",",0","1.62",",,,0","-10.46",",,,0","3073",",,,0"
"USC00048758","1956-03","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","0","0.0",",0","2",",0","2",",0","0",",0","31",",0","2",",0","1",",0","31",",0","3",",0","0",",0","0",",0","","","19560306",",,0","19560306",",,0","19560306",",,0","","","19560306",",,0","19560325",",,0","-18.3",",0,06,","1753",",,0,06,","178",",,0,06,","12.7",",,0,06,","13.3",",0,25,","","","3623.5","0","564.6",",0","","","","","24.4",",,,0","330",",,,0","0.12",",0","6.10",",,,0","-5.86",",,,0","2850","3,,,0"
"USC00048758","1956-04","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","0","0.0",",0","12",",0","4",",0","0",",0","","","3","2,0","0",",0","29",",0","1",",0","0",",0","0",",0","","","19560403",",,0","","","19560412",",2,0","","","19560412",",,0","19560424","+,,0","-9.4",",0,03,","","","140","2,,0,12,","8.4",",,0,12,","15.0",",0,24,+","","","4086.8","0","463.3",",0","","","","","32.9",",,,0","369","2,,,0","2.89",",0","8.88",",,,0","-3.10",",,,0","3965","1,,,0"
"USC00048758","1956-05","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","0","0.0",",0","13",",0","7",",0","1",",0","2",",0","2",",0","0",",0","14",",0","0",",0","2",",0","0",",0","","","19560508",",,0","19560512",",,0","19560512",",,0","1","","19560504",",,0","19560523",",,0","-3.3",",0,08,","76",",,0,12,","76",",,0,12,","27.4",",,0,04,","23.3",",0,23,","","","4426.5","0","339.7",",0","","","","","74.5",",,,0","101",",,,0","7.37",",0","13.85",",,,0","0.89",",,,0","777",",,,0"
"USC00048758","1956-06","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","0","0.0",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","13",",0","0",",0","","","19560605",",,0","19560630","+,,0","19560630","+,,0","","","19560615",",,0","19560629",",,0","-2.2",",0,05,","0",",,0,30,+","0",",,0,30,+","3.8",",,0,15,","28.3",",0,29,","133.8","1,,,0","4639.0","0","212.5",",0","","","","","4.6",",,,0","0",",,,0","11.25",",0","19.54",",,,0","2.96",",,,0","405",",,,0"
"USC00048758","1956-07","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.3","0","0.3",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","","","19560706","+,,0","19560731","+,,0","19560731","+,,0","7","","19560726",",,0","19560721","+,,0","1.7",",0,06,+","0",",,0,31,+","0",",,0,31,+","5.8",",,0,26,","26.7",",0,21,+","138.9","1,,,0","109.9","0","109.9",",0","","","","","11.9",",,,0","0",",,,0","14.80",",0","23.33",",,,0","6.27",",,,0","223","1,,,0"
"USC00048758","1956-08","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.3","0","0.0",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","0",",0","","","19560803","+,,0","19560831","+,,0","19560831","+,,0","2","","19560820",",,0","19560810","+,,0","1.1",",0,03,+","0",",,0,31,+","0",",,0,31,+","1.8",",,0,20,","25.0",",0,10,+","123.3",",,,0","262.4","0","152.5",",0","","","","","1.8",",,,0","0",",,,0","13.41",",0","22.29",",,,0","4.54",",,,0","71",",,,0"
"USC00048758","1956-09","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.3","0","0.0",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","","","19560922","+,,0","19560930","+,,0","19560930","+,,0","","","19560920",",,0","19560902",",,0","1.1",",0,22,+","0",",,0,30,+","0",",,0,30,+","12.2",",,0,20,","26.7",",0,02,","71.0",",,,0","434.9","0","172.5",",0","","","","","12.7",",,,0","0",",,,0","12.58",",0","20.71",",,,0","4.45",",,,0","61",",,,0"
"USC00048758","1956-10","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.3","0","0.0",",0","13",",0","9",",0","2",",0","8","1,0","6",",0","0",",0","21",",0","0",",0","0",",0","0",",0","","","19561024",",,0","19561031",",1,0","19561031",",,0","2","","19561031",",,0","19561001",",,0","-11.7",",0,24,","305","1,,0,31,","203",",,0,31,","33.3",",,0,31,","20.0",",0,01,","","","824.2","0","389.3",",0","","","","","164.8",",,,0","685",",,,0","5.78",",0","12.26",",,,0","-0.71",",,,0","544",",,,0"
"USC00048758","1956-11","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.3","0","0.0",",0","1",",0","0",",0","0",",0","6",",0","0",",0","0",",0","30",",0","2",",0","0",",0","0",",0","","","19561102","+,,0","19561101",",,0","19561102",",,0","","","19561114",",,0","19561118","+,,0","-9.4",",0,02,+","279",",,0,01,","0",",T,0,02,","0.8",",,0,14,","10.6",",0,18,+","","","1335.8","0","511.6",",0","","","","","0.8",",,,0","0",",T,,0","1.28",",0","7.31",",,,0","-4.76",",,,0","3018","1,,,0"
"USC00048758","1956-12","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.3","0","0.0","1,0","5",",0","3",",0","0",",0","23",",0","4",",0","0","1,0","29","1,0","4",",0","0",",0","0",",0","","","19561208",",1,0","19561206",",,0","19561206",",,0","","","19561205",",,0","19561204","+,,0","-16.1","1,0,08,","406",",,0,06,","241",",,0,06,","19.8",",,0,05,","11.1",",0,04,+","","","1910.6","0","574.8",",0","","","","","52.3",",,,0","533",",,,0","-0.85","1,0","5.03",",,,0","-6.72","1,,,0","2537",",,,0"
"USC00048758","1957-01","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","0","0.0",",0","10",",0","8",",0","2",",0","26",",0","8",",0","0",",0","31",",0","16",",0","0",",0","0",",0","","","19570127",",,0","19570126",",,0","19570120",",,0","","","19570113",",,0","19570102",",,0","-16.7",",0,27,","889",",,0,26,","419",",,0,20,","47.5",",,0,13,","6.7",",0,02,","","","2620.6","0","710.0",",0","","","","","130.9",",,,0","1574",",,,0","-4.57",",0","0.38",",,,0","-9.52",",,,0","2191",",,,0"
"USC00048758","1957-02","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","0","0.0",",0","15",",0","11",",0","1",",0","28",",0","7",",0","0",",0","26",",0","2",",0","0",",0","0",",0","","","19570203",",,0","19570209",",,0","19570208",",,0","","","19570225",",,0","19570220",",,0","-16.1",",0,03,","838",",,0,09,","165",",,0,08,","47.2",",,0,25,","8.9",",0,20,","","","3119.7","0","499.1",",0","","","","","153.5",",,,0","559",",,,0","0.51",",0","4.81",",,,0","-3.79",",,,0","1954",",,,0"
"USC00048758","1957-03","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","0","0.0","1,0","15",",0","11",",0","1",",0","31",",0","8",",0","0","1,0","27","1,0","3",",0","0",",0","0",",0","","","19570314",",1,0","19570313",",,0","19570309",",,0","","","19570305",",,0","19570309",",,0","-9.4","1,0,14,","508",",,0,13,","140",",,0,09,","33.3",",,0,05,","12.8",",0,09,","","","3633.0","0","513.3",",0","","","","","119.3",",,,0","599",",,,0","1.15","1,0","5.55",",,,0","-3.25","1,,,0","2145","1,,,0"
"USC00048758","1957-04","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","0","0.0","1,0","7",",0","3",",0","0",",0","8",",0","2",",0","0","1,0","23","1,0","0",",0","0",",0","0",",0","","","19570418",",1,0","19570401",",,0","19570401",",,0","","","19570414",",,0","19570429",",,0","-5.6","1,0,18,","279",",,0,01,","76",",,0,01,","21.1",",,0,14,","16.7",",0,29,","","","4039.7","0","406.7",",0","","","","","39.9",",,,0","114",",,,0","4.18","1,0","10.13",",,,0","-1.77","1,,,0","2909",",,,0"
"USC00048758","1957-05","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","0","0.0",",0","16",",0","7",",0","1",",0","","","2",",0","0",",0","18",",0","0",",0","1",",0","0",",0","","","19570503",",,0","","","19570519",",,0","","","19570519",",,0","19570527",",,0","-3.3",",0,03,","","","89",",,0,19,","44.5",",,0,19,","21.1",",0,27,","","","4409.8","0","370.1",",0","","","","","91.9",",,,0","127",",,,0","6.39",",0","12.48",",,,0","0.30",",,,0","772","1,,,0"
"USC00048758","1957-06","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","0","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","17",",0","0",",0","","","19570615","+,,0","19570630","+,,0","19570630","+,,0","","","19570613","+,,0","19570628",",,0","-1.7",",0,15,+","0",",,0,30,+","0",",,0,30,+","0.0",",T,0,13,+","27.8",",0,28,","135.4",",,,0","4581.8","0","172.0",",0","","","","","0.0",",T,,0","0",",,,0","12.60",",0","21.24",",,,0","3.96",",,,0","2062",",,,0"
"USC00048758","1957-07","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","0","0.0",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","","","19570720","+,,0","19570731","+,,0","19570731","+,,0","2","","19570707",",,0","19570705",",,0","3.3",",0,20,+","0",",,0,31,+","0",",,0,31,+","14.5",",,0,07,","26.7",",0,05,","150.5",",,,0","105.6","0","105.6",",0","","","","","17.6",",,,0","0",",,,0","14.93",",0","23.81",",,,0","6.04",",,,0","241",",,,0"
"USC00048758","1957-08","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","0","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","24",",0","0",",0","","","19570830",",,0","19570831","+,,0","19570831","+,,0","","","19570831","+,,0","19570819",",,0","-1.7",",0,30,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","27.2",",0,19,","150.2",",,,0","243.5","0","137.9",",0","","","","","0.0",",,,0","0",",,,0","13.88",",0","23.32",",,,0","4.45",",,,0","428",",,,0"
"USC00048758","1957-09","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","0","0.0",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","","","19570922","+,,0","19570930","+,,0","19570930","+,,0","2","","19570913",",,0","19570909",",,0","1.7",",0,22,+","0",",,0,30,+","0",",,0,30,+","8.4",",,0,13,","27.8",",0,09,","87.0","1,,,0","407.7","0","164.2",",0","","","","","17.6",",,,0","0",",,,0","12.86",",0","20.93",",,,0","4.79",",,,0","408",",,,0"
"USC00048758","1957-10","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","0","0.0",",0","11",",0","6",",0","0",",0","1",",0","0",",0","0",",0","19",",0","0",",0","0",",0","0",",0","","","19571007",",,0","19571020",",,0","19571020",",,0","","","19571024",",,0","19571010","+,,0","-3.3",",0,07,","25",",,0,20,","13",",,0,20,","16.5",",,0,24,","17.2",",0,10,+","","","801.5","0","393.8",",0","","","","","53.5",",,,0","13",",,,0","5.63",",0","11.11",",,,0","0.15",",,,0","512",",,,0"
"USC00048758","1957-11","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","0","0.0",",0","8",",0","3",",0","1",",0","8",",0","4",",0","0",",0","30",",0","3",",0","0",",0","0",",0","","","19571117",",,0","19571116","+,,0","19571102",",,0","","","19571114",",,0","19571101",",,0","-8.9",",0,17,","76",",,0,16,+","64",",,0,02,","39.1",",,0,14,","11.7",",0,01,","","","1327.9","0","526.4",",0","","","","","51.4",",,,0","178",",,,0","0.79",",0","5.52",",,,0","-3.95",",,,0","2521",",,,0"
"USC00048758","1957-12","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","0","0.0",",0","9",",0","6",",0","2",",0","17",",0","4",",0","0",",0","30",",0","2",",0","0",",0","0",",0","","","19571222",",,0","19571218",",,0","19571218",",,0","","","19571217",",,0","19571214","+,,0","-13.9",",0,22,","737",",,0,18,","508",",,0,18,","47.0",",,0,17,","10.6",",0,14,+","","","1901.5","0","573.6",",0","","","","","149.4",",,,0","953",",,,0","-0.17",",0","4.94",",,,0","-5.28",",,,0","1855",",,,0"
"USC00048758","1958-01","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","0","0.0","2,0","10",",0","9",",0","1",",0","31",",0","9",",0","0","1,0","29","1,0","2","1,0","0","1,0","0","1,0","","","19580122",",1,0","19580131","+,,0","19580126",",,0","","","19580130",",,0","19580117",",1,0","-11.7","1,0,22,","838",",,0,31,+","267",",,0,26,","30.7",",,0,30,","8.9","1,0,17,","","","2470.2","0","568.7","1,0","","","","","131.0",",,,0","1171",",,,0","-1.28","2,0","3.89","1,,,0","-6.45","1,,,0","2249",",,,0"
"USC00048758","1958-02","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","0","0.0",",0","17",",0","12",",0","3",",0","28",",0","10",",0","0",",0","27",",0","2",",0","0",",0","0",",0","","","19580226",",,0","19580203",",,0","19580203",",,0","","","19580225",",,0","19580218",",,0","-12.2",",0,26,","1245",",,0,03,","483",",,0,03,","60.7",",,0,25,","11.7",",0,18,","","","2977.9","0","507.7",",0","","","","","202.1",",,,0","1258",",,,0","0.20",",0","4.27",",,,0","-3.87",",,,0","1418",",,,0"
"USC00048758","1958-03","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","0","0.0",",0","13","4,0","9","4,0","1","4,0","31",",0","10",",0","0",",0","31",",0","11",",0","0",",0","0",",0","","","19580309",",,0","19580331",",,0","19580315",",,0","","","19580330",",4,0","19580320",",,0","-13.3",",0,09,","1727",",,0,31,","394",",,0,15,","35.6","4,,0,30,","6.7",",0,20,","","","3618.9","0","641.0",",0","","","","","167.0",",a,,0","1969",",a,,0","-2.34",",0","2.07",",,,0","-6.75",",,,0","2750",",,,0"
"USC00048758","1958-04","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","0","0.0",",0","7",",0","6",",0","1",",0","30",",0","6",",0","0",",0","29",",0","3",",0","0",",0","0",",0","","","19580408","+,,0","19580403",",,0","19580403",",,0","","","19580403",",,0","19580421",",,0","-8.9",",0,08,+","3048",",,0,03,","1067",",,0,03,","93.2",",,0,03,","15.0",",0,21,","","","4121.6","0","502.7",",0","","","","","161.5",",,,0","1918",",,,0","1.58",",0","7.24",",,,0","-4.09",",,,0","",""
"USC00048758","1958-05","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","0","0.0",",0","3",",0","2",",0","0",",0","","","0",",0","0",",0","11",",0","0",",0","2",",0","0",",0","","","19580513","+,,0","","","19580512",",,0","","","19580523",",,0","19580519",",,0","-2.8",",0,13,+","","","0",",T,0,12,","8.1",",,0,23,","22.8",",0,19,","","","4420.0","0","298.4",",0","","","","","12.9",",,,0","0",",T,,0","8.71",",0","16.31",",,,0","1.11",",,,0","1794",",,,0"
"USC00048758","1958-06","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","0","0.0",",0","9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","10",",0","0",",0","","","19580603",",,0","19580630","+,,0","19580630","+,,0","2","","19580619",",,0","19580627",",,0","-0.6",",0,03,","0",",,0,30,+","0",",,0,30,+","5.8",",,0,19,","24.4",",0,27,","119.4",",,,0","4640.4","0","220.4",",0","","","","","19.0",",,,0","0",",,,0","10.99",",0","18.07",",,,0","3.91",",,,0","323",",,,0"
"USC00048758","1958-07","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","0","0.0",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","0",",0","","","19580702",",,0","19580731","+,,0","19580731","+,,0","8","","19580723",",,0","19580713",",,0","2.8",",0,02,","0",",,0,31,+","0",",,0,31,+","5.6",",,0,23,","27.8",",0,13,","138.7",",,,0","103.7","0","103.7",",0","","","","","17.4",",,,0","0",",,,0","14.99",",0","23.21",",,,0","6.76",",,,0","83",",,,0"
"USC00048758","1958-08","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","5.0","0","5.0",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","","","19580830","+,,0","19580831","+,,0","19580831","+,,0","6","","19580820",",,0","19580815",",,0","5.6",",0,30,+","0",",,0,31,+","0",",,0,31,+","13.5",",,0,20,","28.9",",0,15,","132.8",",,,0","155.5","0","51.8",",0","","","","","25.2",",,,0","0",",,,0","16.82",",0","25.13",",,,0","8.52",",,,0","87",",,,0"
"USC00048758","1958-09","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","5.0","0","0.0",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","15",",0","0",",0","","","19580924",",,0","19580930","+,,0","19580930","+,,0","","","19580908",",,0","19580902",",,0","-2.8",",0,24,","0",",,0,30,+","0",",,0,30,+","7.6",",,0,08,","26.7",",0,02,","92.9",",,,0","334.3","0","178.8",",0","","","","","12.5",",,,0","0",",,,0","12.37",",0","20.26",",,,0","4.49",",,,0","442",",,,0"
"USC00048758","1958-10","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","5.0","0","0.0",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","2",",0","0",",0","","","19581030","+,,0","19581031","+,,0","19581031","+,,0","","","19581018",",,0","19581006",",,0","-3.3",",0,30,+","0",",,0,31,+","0",",,0,31,+","5.6",",,0,18,","21.7",",0,06,","41.4",",,,0","622.8","0","288.5",",0","","","","","9.2",",,,0","0",",,,0","9.03",",0","16.53",",,,0","1.52",",,,0","655",",,,0"
"USC00048758","1958-11","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","5.0","0","0.0",",0","4",",0","3",",0","0",",0","5",",0","1",",0","0",",0","28",",0","3",",0","0",",0","0",",0","","","19581117",",,0","19581115",",,0","19581115",",,0","","","19581114",",,0","19581109",",,0","-14.4",",0,17,","152",",,0,15,","152",",,0,15,","11.7",",,0,14,","18.3",",0,09,","","","1090.0","0","467.2",",0","","","","","19.8",",,,0","165",",,,0","2.76",",0","8.56",",,,0","-3.04",",,,0","1383",",,,0"
"USC00048758","1958-12","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","5.0","0","0.0","1,0","5",",0","3",",0","0",",0","9",",0","3",",0","0","1,0","30","1,0","1",",0","0",",0","0",",0","","","19581229",",1,0","19581229","+,,0","19581227","+,,0","","","19581227",",,0","19581208","+,,0","-7.8","1,0,29,","102",",,0,29,+","76",",,0,27,+","21.8",",,0,27,","14.4",",0,08,+","","","1557.1","0","467.1",",0","","","","","36.0",",,,0","216",",,,0","2.73","1,0","8.64",",,,0","-3.17","1,,,0","2054",",,,0"
"USC00048758","1959-01","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","0","0.0",",0","11",",0","9",",0","3",",0","19",",0","5",",0","0",",0","29",",0","0",",0","0",",0","0",",0","","","19590103",",,0","19590106",",,0","19590106",",,0","","","19590109",",,0","19590124","+,,0","-12.8",",0,03,","584",",,0,06,","483",",,0,06,","38.1",",,0,09,","10.0",",0,24,+","","","2119.1","0","562.0",",0","","","","","152.4",",,,0","737",",,,0","0.20",",0","4.98",",,,0","-4.57",",,,0","1831",",,,0"
"USC00048758","1959-02","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","0","0.0","3,0","9","3,0","6","3,0","3","3,0","25","3,0","8","3,0","0","3,0","25","3,0","10","3,0","0","3,0","0","3,0","","","19590213",",3,0","19590211",",3,0","19590211",",3,0","","","19590211",",3,0","19590206",",3,0","-16.1","3,0,13,","1067","3,,0,11,","521","3,,0,11,","51.8","3,,0,11,","10.0","3,0,06,","","","2641.5","0","522.4","3,0","","","","","169.4","3,,,0","1537","3,,,0","-2.56","3,0","2.34","3,,,0","-7.46","3,,,0","2156","3,,,0"
"USC00048758","1959-03","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","0","0.0",",0","4",",0","2",",0","0",",0","26",",0","3",",0","0",",0","31",",0","0",",0","0",",0","0",",0","","","19590325","+,,0","19590301",",,0","19590324",",,0","","","19590330",",,0","19590313",",,0","-7.2",",0,25,+","660",",,0,01,","89",",,0,24,","10.7",",,0,30,","12.8",",0,13,","","","3147.4","0","505.9",",0","","","","","22.4",",,,0","190",",,,0","2.01",",0","8.13",",,,0","-4.11",",,,0","2410",",,,0"
"USC00048758","1959-04","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","0","0.0",",0","2",",0","2",",0","0",",0","1",",0","1",",0","0",",0","26",",0","0",",0","1",",0","0",",0","","","19590418","+,,0","19590426",",,0","19590426",",,0","","","19590426",",,0","19590430",",,0","-3.9",",0,18,+","25",",,0,26,","25",",,0,26,","12.4",",,0,26,","21.7",",0,30,","","","3516.3","0","368.9",",0","","","","","15.2",",,,0","25",",,,0","6.04",",0","13.82",",,,0","-1.75",",,,0","2300",",,,0"
"USC00048758","1959-05","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","0","0.0",",0","10",",0","7",",0","0",",0","3",",0","3",",0","0",",0","25",",0","0",",0","1",",0","0",",0","","","19590504",",,0","19590522","+,,0","19590502",",,0","1","","19590522",",,0","19590513",",,0","-6.7",",0,04,","51",",,0,22,+","51",",,0,02,","20.1",",,0,22,","23.9",",0,13,","","","3900.0","0","383.7",",0","","","","","59.2",",,,0","114",",,,0","5.96",",0","13.19",",,,0","-1.27",",,,0","778",",,,0"
"USC00048758","1959-06","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","0","0.0",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","21",",0","0",",0","","","19590607",",,0","19590630","+,,0","19590630","+,,0","","","19590619",",,0","19590624","+,,0","-1.7",",0,07,","0",",,0,30,+","0",",,0,30,+","1.3",",,0,19,","28.3",",0,24,+","160.2",",,,0","4055.4","0","155.4",",0","","","","","1.3",",,,0","0",",,,0","13.15",",0","22.70",",,,0","3.61",",,,0","230",",,,0"
"USC00048758","1959-07","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","21.5","0","21.5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","","","19590708",",,0","19590731","+,,0","19590731","+,,0","","","19590731","+,,0","19590722","+,,0","2.8",",0,08,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","30.0",",0,22,+","174.6",",,,0","41.8","0","41.8",",0","","","","","0.0",",,,0","0",",,,0","17.68",",0","27.11",",,,0","8.25",",,,0","86",",,,0"
